periodyear,naicstitle,indcode,ownership,areaname,ownertitle,stfips,areatype,area,indlevel,pub_order,avgemp1,avgemp2,avgemp3,avgemp4,avg_estab1,avg_estab2,avg_estab3,avg_estab4,totwage1,totwage2,totwage3,totwage4,avgwkwage1,avgwkwage2,avgwkwage3,avgwkwage4,empYear,avg_estabYear,totwageYear,avgwkwageYear,gjg_total1,gjg_total2,gjg_total3,gjg_total4,gjg_totalYear,gjg_expanding1,gjg_expanding2,gjg_expanding3,gjg_expanding4,gjg_expandingYear,gjg_openings1,gjg_openings2,gjg_openings3,gjg_openings4,gjg_openingsYear,gjl_total1,gjl_total2,gjl_total3,gjl_total4,gjl_totalYear,gjl_contracting1,gjl_contracting2,gjl_contracting3,gjl_contracting4,gjl_contractingYear,gjl_closing1,gjl_closing2,gjl_closing3,gjl_closing4,gjl_closingYear,births_estabs1,births_estabs2,births_estabs3,births_estabs4,births_estabsYear,births_employ1,births_employ2,births_employ3,births_employ4,births_employYear,deaths_estabs1,deaths_estabs2,deaths_estabs3,deaths_estabs4,deaths_estabsYear,deaths_employ1,deaths_employ2,deaths_employ3,deaths_employ4,deaths_employYear,
"2018","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",268530,278947,278690,279404,17581,17857,18038,18224,2924021586,2959895411,3043836477,3163215473,837,816,840,870,276393,17925,12090968947,841,11274,24878,12792,14960,21767,9569,20830,11101,13607,17284,1705,4048,1691,1353,4483,17390,10259,16795,17372,19913,13591,9044,15325,14234,14596,3799,1215,1470,3138,5317,266,300,250,191,818,1007,988,1067,539,3758,350,999999,999999,999999,999999,2264,999999,999999,999999,999999
"2018","Crop Production","111","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","3","101111111   ",670,1134,1491,1109,166,167,169,169,5990376,9530851,11205610,10948367,687,646,578,759,1101,168,37675204,668,179,524,563,79,95,145,363,504,63,71,34,161,59,16,24,231,39,266,820,121,146,38,251,626,99,85,1,15,194,22,2,1,2,1,6,10,4,16,2,21,4,999999,999999,999999,999999,10,999999,999999,999999,999999
"2018","Animal Production and Aquaculture","112","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","3","101111112   ",2645,2667,2695,2669,175,177,177,181,23759248,24513857,24842098,26547080,690,707,709,765,2669,178,99662283,718,99,137,127,129,184,97,132,124,114,160,2,5,3,15,24,131,85,137,138,192,126,81,137,131,172,5,4,0,7,20,2,2,1,4,8,2,5,2,11,22,1,999999,999999,999999,999999,1,999999,999999,999999,999999
"2018","Support Activities for Crop Production","1151","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","4","1011111151  ",188,216,277,297,46,46,45,46,1540959,2347369,2629696,3376101,630,835,730,874,245,46,9894125,767,8,64,105,59,79,7,50,67,55,73,1,14,38,4,6,68,5,27,80,23,55,5,27,28,20,13,0,0,52,3,1,0,1,1,2,1,0,1,4,5,2,999999,999999,999999,999999,2,999999,999999,999999,999999
"2018","Support Activities for Animal Production","1152","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","4","1011111152  ",224,221,222,232,37,38,37,38,1736217,1862830,1769893,1988050,596,648,613,659,225,38,7356990,629,18,12,14,11,22,8,12,14,7,12,10,0,0,4,10,23,15,7,10,22,19,15,7,9,21,4,0,0,1,1,1,0,0,0,1,10,0,0,0,10,0,999999,999999,999999,999999,0,999999,999999,999999,999999
"2018","Food Manufacturing","311","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","3","101331311   ",8399,8510,8710,8715,101,101,102,104,101952360,101153425,107683865,116321094,933,914,951,1026,8584,102,427110744,956,174,224,562,288,388,163,222,562,288,357,11,2,0,0,31,244,231,232,665,514,221,222,232,665,497,23,9,0,0,17,1,0,0,0,1,11,0,0,0,31,3,999999,999999,999999,999999,8,999999,999999,999999,999999
"2018","Agricultural Implement Manufacturing","33311","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","5","10133133311 ",649,664,684,687,17,17,17,17,8300279,7905833,8215487,8839866,983,915,923,989,671,17,33261465,953,42,49,22,48,91,42,49,22,48,91,0,0,0,0,0,12,24,33,18,17,12,24,33,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,999999,999999,999999,0,999999,999999,999999,999999
"2018","Farm Product Raw Material Merchant Wholesalers","4245","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","4","1021424245  ",316,338,329,328,40,40,40,39,4277941,4903648,4695197,5909088,1041,1115,1097,1385,328,40,19785874,1160,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2018","Farm Supplies Merchant Wholesalers","42491","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","5","10214242491 ",878,995,927,869,68,67,66,66,17074579,13243096,12635637,16350636,1495,1023,1048,1447,917,67,59303948,1253,35,158,39,19,27,32,155,38,19,24,3,3,1,0,3,37,33,159,72,78,30,32,152,72,70,7,1,7,0,8,1,0,0,0,1,1,0,0,0,2,1,999999,999999,999999,999999,4,999999,999999,999999,999999
"2017","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",267730,278206,276396,277377,16862,17209,17359,17491,2834533215,2843774431,2909063411,3056589708,814,786,809,847,274927,17230,11643960765,814,11460,24057,12439,15377,22854,9467,21224,10108,13588,17106,1993,2833,2331,1789,5748,15563,10873,17188,17027,20327,13993,9139,15740,14260,16371,1570,1734,1448,2767,3956,269,313,260,238,884,993,1136,1604,1047,4962,224,293,256,231,768,749,925,799,801,3195
