periodyear,naicstitle,indcode,ownership,areaname,ownertitle,stfips,areatype,area,indlevel,pub_order,avgemp1,avgemp2,avgemp3,avgemp4,avg_estab1,avg_estab2,avg_estab3,avg_estab4,totwage1,totwage2,totwage3,totwage4,avgwkwage1,avgwkwage2,avgwkwage3,avgwkwage4,empYear,avg_estabYear,totwageYear,avgwkwageYear,gjg_total1,gjg_total2,gjg_total3,gjg_total4,gjg_totalYear,gjg_expanding1,gjg_expanding2,gjg_expanding3,gjg_expanding4,gjg_expandingYear,gjg_openings1,gjg_openings2,gjg_openings3,gjg_openings4,gjg_openingsYear,gjl_total1,gjl_total2,gjl_total3,gjl_total4,gjl_totalYear,gjl_contracting1,gjl_contracting2,gjl_contracting3,gjl_contracting4,gjl_contractingYear,gjl_closing1,gjl_closing2,gjl_closing3,gjl_closing4,gjl_closingYear,births_estabs1,births_estabs2,births_estabs3,births_estabs4,births_estabsYear,births_employ1,births_employ2,births_employ3,births_employ4,births_employYear,deaths_estabs1,deaths_estabs2,deaths_estabs3,deaths_estabs4,deaths_estabsYear,deaths_employ1,deaths_employ2,deaths_employ3,deaths_employ4,deaths_employYear,
"2018","Crop Production","111","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101111111   ",5158,7834,8501,8165,1146,1158,1167,1171,47143182,69438670,70201428,83776794,703,681,635,789,7415,1161,270560074,702,870,3108,1933,832,968,722,2517,1816,626,749,148,591,117,206,219,1678,311,1596,3242,1052,1197,286,1456,2785,789,481,25,140,457,263,18,15,16,22,56,58,39,40,56,176,35,9,999999,999999,999999,114,13,999999,999999,999999
"2018","Animal Production and Aquaculture","112","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101111112   ",10688,10987,11079,10880,888,896,893,898,102164171,103481099,108549706,124130459,735,724,753,877,10909,894,438325435,772,479,827,450,514,766,370,744,426,465,556,109,83,24,49,210,705,416,641,747,1005,594,364,626,717,841,111,52,15,30,164,15,12,4,10,34,82,60,18,27,191,15,9,999999,999999,999999,74,33,999999,999999,999999
"2018","Support Activities for Crop Production","1151","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1011111151  ",1245,1483,1638,1647,316,320,323,322,13678546,16011898,18176090,19870149,845,830,853,928,1503,320,67736683,864,82,392,281,146,214,51,297,218,122,172,31,95,63,24,42,324,56,192,315,198,227,53,167,213,156,97,3,25,102,42,8,8,3,5,16,29,10,7,8,32,8,2,999999,999999,999999,22,2,999999,999999,999999
"2018","Support Activities for Animal Production","1152","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1011111152  ",845,859,860,862,174,179,178,179,7872950,7890774,7999404,8349979,716,706,715,745,857,178,32113107,721,66,69,52,55,86,46,63,42,42,62,20,6,10,13,24,74,47,84,46,92,45,39,76,36,66,29,8,8,10,26,2,4,1,1,7,14,5,1,1,17,3,5,999999,999999,999999,3,6,999999,999999,999999
"2018","Food Manufacturing","311","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101331311   ",46449,46895,48863,47477,707,709,714,722,600779236,575416784,625576977,653703930,994,943,984,1059,47421,713,2455476927,995,1047,2475,2657,1331,2030,971,2406,2543,1261,1843,76,69,114,70,187,1596,1414,1193,3815,2546,1454,1232,1170,3784,2190,142,182,23,31,356,10,8,9,11,30,76,27,90,34,182,19,13,999999,999999,999999,93,168,999999,999999,999999
"2018","Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing","3253","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1013313253  ",165,182,174,166,16,16,16,16,2273870,3474453,2396687,2581499,1060,1468,1059,1196,172,16,10726509,1196,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2018","Agricultural Implement Manufacturing","33311","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10133133311 ",3962,3952,3942,4050,106,106,106,106,58070909,56430166,53179165,60885395,1127,1098,1037,1156,3977,106,228565635,1105,106,139,202,183,319,103,136,202,183,316,3,3,0,0,3,105,188,133,56,171,102,187,133,44,161,3,1,0,12,10,1,0,0,0,1,2,0,0,0,2,1,0,999999,999999,999999,1,0,999999,999999,999999
"2018","Farm and Garden Machinery and Equipment Merchant Wholesalers","42382","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214242382 ",4258,4352,4374,4299,395,393,395,396,63514883,67018780,64829740,70648230,1147,1184,1140,1264,4321,395,266011633,1184,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2018","Farm Product Raw Material Merchant Wholesalers","4245","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1021424245  ",6938,7296,6742,6803,431,431,440,446,171011429,149173334,194595027,183133818,1896,1572,2220,2070,6945,437,697913608,1940,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2018","Farm Supplies Merchant Wholesalers","42491","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214242491 ",5745,6338,6149,5868,423,420,425,425,146268046,114925673,116710688,133170236,1958,1394,1460,1745,6025,423,511074643,1639,245,752,149,176,321,239,743,138,166,308,6,9,11,10,13,300,133,668,383,483,280,125,629,367,422,20,8,39,16,61,3,2,3,2,8,3,2,4,3,12,4,2,999999,999999,999999,8,2,999999,999999,999999
"2018","Farm Product Warehousing and Storage","49313","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214849313 ",80,80,68,70,15,15,15,16,1298108,1021743,763303,897801,1248,982,863,986,75,15,3980955,1020,8,5,2,6,10,8,5,2,3,9,0,0,0,3,1,5,7,10,6,17,5,7,8,3,7,0,0,2,3,10,0,0,0,1,1,0,0,0,1,1,0,0,999999,999999,999999,0,0,999999,999999,999999
"2017","Crop Production","111","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101111111   ",5348,7874,8259,8258,1103,1115,1127,1145,47763128,67430065,65487463,82832949,687,658,609,771,7435,1123,263513605,681,1001,2772,2045,999,1102,772,2493,1917,744,761,229,279,128,255,341,1419,373,1667,3102,849,1219,282,1503,2852,666,200,91,164,250,183,16,18,16,44,79,57,47,65,122,262,19,22,11,13,49,55,43,24,19,112
"2017","Animal Production and Aquaculture","112","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101111112   ",10842,11110,11221,11326,887,895,898,897,101992043,103985608,109233428,129702551,723,719,748,880,11125,894,444913630,768,573,841,501,609,1144,498,765,460,542,967,75,76,41,67,177,617,459,634,530,860,540,394,572,467,652,77,65,62,63,208,14,9,11,11,40,73,40,34,41,176,11,15,9,11,40,52,43,43,48,199
"2017","Support Activities for Crop Production","1151","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1011111151  ",1314,1537,1547,1570,305,309,309,312,14303256,16208018,16182416,18437392,837,811,804,903,1492,309,65131082,839,82,381,235,141,203,61,323,161,108,154,21,58,74,33,49,311,100,235,266,276,279,69,197,161,226,32,31,38,105,50,6,7,7,6,15,7,22,9,20,33,6,8,9,6,13,18,8,21,18,38
"2017","Support Activities for Animal Production","1152","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1011111152  ",851,882,875,870,167,170,172,176,7518001,7856789,7794374,8569993,679,685,685,757,870,171,31739157,702,66,86,35,72,101,45,80,25,50,59,21,6,10,22,42,63,49,87,75,115,54,32,66,62,71,9,17,21,13,44,4,2,2,5,12,8,4,6,6,26,3,2,2,1,8,8,4,12,2,32
"2017","Food Manufacturing","311","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101331311   ",45972,46867,49281,48107,704,710,696,704,583211571,551293868,604805540,644627015,975,904,944,1030,47557,704,2383937994,963,960,2918,2380,1203,2418,930,2842,2339,1144,2270,30,76,41,59,148,1290,861,1028,3662,1797,1252,821,999,3638,1689,38,40,29,24,108,7,16,6,14,40,22,37,10,40,127,10,12,7,8,32,13,22,26,23,105
"2017","Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing","3253","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1013313253  ",145,169,168,166,16,16,17,16,2142139,3893747,2377841,2453153,1136,1772,1088,1136,162,16,10866880,1283,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2017","Agricultural Implement Manufacturing","33311","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10133133311 ",3943,3931,3580,3887,106,106,106,105,54283939,53020573,48617671,60291610,1059,1037,1044,1193,3835,106,216213793,1083,75,96,44,637,162,75,89,42,636,157,0,7,2,1,5,141,78,610,53,192,138,74,599,51,174,3,4,11,2,18,0,2,1,0,1,0,7,1,0,5,2,1,2,2,5,3,1,11,2,16
"2017","Farm and Garden Machinery and Equipment Merchant Wholesalers","42382","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214242382 ",4370,4457,4469,4326,349,356,357,359,61025069,64379491,63161223,69132528,1074,1111,1087,1229,4406,355,257698311,1125,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2017","Farm Product Raw Material Merchant Wholesalers","4245","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1021424245  ",7308,7746,7461,7387,420,415,417,417,190108063,155914504,198564076,187067869,2001,1548,2047,1947,7476,417,731654512,1886,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2017","Farm Supplies Merchant Wholesalers","42491","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214242491 ",5513,6223,5933,5744,400,397,399,399,134500902,106422298,107006162,118325669,1876,1315,1387,1584,5853,399,466255031,1541,272,681,178,203,349,247,677,171,192,321,25,4,7,11,28,231,136,571,365,316,198,120,555,359,263,33,16,16,6,53,4,0,0,1,5,17,0,0,1,18,7,3,3,4,15,32,7,5,5,52
"2017","Farm Product Warehousing and Storage","49313","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214849313 ",74,80,81,81,15,14,15,16,933373,1142923,999725,1313187,970,1098,949,1247,79,15,4389208,1066,9,5,6,4,15,9,5,6,2,13,0,0,0,2,2,2,4,7,6,12,1,4,7,6,11,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,1,0,0,0,1,1,0,0,0,1
"2016","Crop Production","111","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101111111   ",4929,7729,8145,8102,1068,1086,1095,1100,41270414,61061572,66195254,79095032,644,607,625,750,7226,1087,247622272,657,986,2828,2124,880,1177,780,2355,1979,716,797,206,473,145,164,380,1486,342,1590,3128,905,1112,288,1432,2847,707,374,54,158,281,198,18,24,17,30,78,45,83,58,84,220,23,12,11,17,43,70,26,28,50,126
"2016","Animal Production and Aquaculture","112","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101111112   ",10499,10737,10876,10985,867,869,868,877,88633789,94905248,102372416,114795674,649,679,724,803,10774,870,400707127,714,528,743,582,700,1096,453,661,532,574,803,75,82,50,126,293,690,429,573,588,822,602,374,544,562,710,88,55,29,26,112,13,9,7,16,41,64,40,26,104,281,14,12,8,8,35,41,30,14,16,101
"2016","Support Activities for Crop Production","1151","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1011111151  ",1222,1486,1626,1634,291,293,298,301,12156894,14698165,17741042,18597655,765,760,839,875,1492,296,63193756,810,89,386,309,177,281,73,256,214,130,200,16,130,95,47,81,271,62,184,360,194,187,45,153,275,108,84,17,31,85,86,5,7,10,9,25,9,17,40,21,60,8,6,6,1,16,37,14,7,1,67
"2016","Support Activities for Animal Production","1152","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1011111152  ",761,815,801,843,157,161,163,167,6448397,6975318,7341782,8158564,651,658,705,744,805,162,28924061,690,79,78,47,99,131,47,72,34,77,81,32,6,13,22,50,108,41,82,57,117,52,36,69,36,54,56,5,13,21,63,7,4,3,5,16,18,5,9,12,44,6,1,2,5,11,50,2,2,7,59
"2016","Food Manufacturing","311","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","3","101331311   ",44752,45589,48254,46811,720,728,739,744,513026935,525523387,597210672,622703630,881,886,952,1023,46352,733,2258464624,936,1067,3077,2741,1373,2764,1013,2981,2623,1319,2577,54,96,118,54,187,1334,1285,883,3733,1734,1227,914,833,3688,1524,107,371,50,45,210,13,15,14,13,46,42,50,22,38,164,12,12,9,9,36,56,79,36,15,177
"2016","Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing","3253","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1013313253  ",130,157,144,148,14,15,15,16,1898705,3162772,2177246,2306122,1123,1549,1163,1198,145,15,9544845,1258,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2016","Agricultural Implement Manufacturing","33311","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10133133311 ",4297,4108,3809,3909,104,106,106,106,54012102,50944285,52431260,57784106,966,953,1058,1137,4031,106,215171753,1029,352,105,50,309,343,347,91,48,306,323,5,14,2,3,20,175,245,305,92,344,174,227,305,91,325,1,18,0,1,19,2,2,0,3,6,5,14,0,3,19,0,2,0,1,2,0,18,0,1,19
"2016","Farm and Garden Machinery and Equipment Merchant Wholesalers","42382","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214242382 ",4600,4669,4652,4512,355,352,352,350,59446465,65044177,66183421,68643472,994,1071,1094,1170,4608,352,259317535,1082,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2016","Farm Product Raw Material Merchant Wholesalers","4245","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","4","1021424245  ",7526,8023,7775,7738,425,404,402,407,165683851,150765643,185794467,173299280,1693,1445,1838,1722,7766,410,675543241,1675,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2016","Farm Supplies Merchant Wholesalers","42491","00","Minnesota                       ","Total, All Ownerships                   ","27","01","000000","5","10214242491 ",5093,5787,5592,5417,407,390,392,395,114357586,88884926,98493345,98661941,1727,1181,1354,1401,5472,396,400397798,1416,263,821,210,172,468,255,756,155,152,364,8,65,55,20,104,351,135,544,344,376,309,129,489,320,285,42,6,55,24,91,3,6,6,2,14,8,60,30,5,100,5,3,4,3,14,12,4,47,15,83
